nose_1,nose_2,nose_3,nose_4,nose_5,nose_6,L_ear_1,L_ear_2,L_ear_3,L_ear_4,L_ear_5,L_ear_6,R_ear_1,R_ear_2,R_ear_3,R_ear_4,R_ear_5,R_ear_6,neck_1,neck_2,neck_3,neck_4,neck_5,neck_6,L_shoulder_1,L_shoulder_2,L_shoulder_3,L_shoulder_4,L_shoulder_5,L_shoulder_6,R_shoulder_1,R_shoulder_2,R_shoulder_3,R_shoulder_4,R_shoulder_5,R_shoulder_6,L_elbow_1,L_elbow_2,L_elbow_3,L_elbow_4,L_elbow_5,L_elbow_6,R_elbow_1,R_elbow_2,R_elbow_3,R_elbow_4,R_elbow_5,R_elbow_6,L_wrist_1,L_wrist_2,L_wrist_3,L_wrist_4,L_wrist_5,L_wrist_6,R_wrist_1,R_wrist_2,R_wrist_3,R_wrist_4,R_wrist_5,R_wrist_6,S_tail_1,S_tail_2,S_tail_3,S_tail_4,S_tail_5,S_tail_6,E_tail_1,E_tail_2,E_tail_3,E_tail_4,E_tail_5,E_tail_6,L_knee_1,L_knee_2,L_knee_3,L_knee_4,L_knee_5,L_knee_6,R_knee_1,R_knee_2,R_knee_3,R_knee_4,R_knee_5,R_knee_6,L_ankle_1,L_ankle_2,L_ankle_3,L_ankle_4,L_ankle_5,L_ankle_6,R_ankle_1,R_ankle_2,R_ankle_3,R_ankle_4,R_ankle_5,R_ankle_6,L_eye_1,L_eye_2,L_eye_3,L_eye_4,L_eye_5,L_eye_6,R_eye_1,R_eye_2,R_eye_3,R_eye_4,R_eye_5,R_eye_6
-10.5840020151192,-193.593639266608,3188.24079003484,0.12,0.8,1,22.9087520495979,-115.745139445304,3127.83469510088,0.56,0.9,1,111.526315013603,-148.521592312906,3200.14191516866,0.56,0.9,1,83.2450327659001,-73.2277460441344,3179.20799061422,0.1,0.66,0.03,-39.9609623638709,-62.2315546689898,3191.23502711237,0.85,0.07,0.09,59.1535930455306,-40.9766861863128,3266.5683421803,0.95,0.49,0.05,-144.414041295367,-25.8235370163392,3212.68051284586,0.85,0.07,0.09,-65.557849582498,-142.203131415425,3372.39929784616,0.95,0.49,0.05,-152.556565189492,-217.467355620762,3173.63940632651,0.85,0.07,0.09,-155.54578677738,-243.689127332716,3282.0670758866,0.95,0.49,0.05,232.164807800147,302.216675451517,3316.85679830915,0.1,0.66,0.03,317.0272183069,440.285583865808,3400.74193920716,0.96,0.94,0.08,207.74066922368,491.231582636641,3417.20276479011,0.25,0.08,0.96,240.782856808383,361.112036574091,3512.1811734331,0.78,0.08,0.96,320.606316328038,551.390818044598,3444.49693381001,0.25,0.08,0.96,329.896625526654,507.062466601049,3560.95388939451,0.78,0.08,0.96,16.8798996267622,-177.747458180238,3158.44678707562,0,0,0,27.451300264494,-200.006461125429,3182.92166217548,0.4,0.4,0.4
-11.156543722801,-190.275395721586,3187.78665177401,0.12,0.8,1,21.4209888190841,-113.688925131188,3127.1219287346,0.56,0.9,1,110.502762565571,-149.650748181352,3202.67552057675,0.56,0.9,1,82.8170789242338,-74.4555607886179,3189.53454421502,0.1,0.66,0.03,-31.0033299100065,-52.8840088059389,3149.74338127798,0.85,0.07,0.09,59.6911477557744,-39.0259926836475,3270.05785593812,0.95,0.49,0.05,-138.194507149324,-12.5290574752643,3218.69342793438,0.85,0.07,0.09,-63.3886833962611,-149.266852557749,3372.70584880775,0.95,0.49,0.05,-132.084970626873,-201.068957448115,3192.6022988207,0.85,0.07,0.09,-147.207337755872,-247.5412737932,3282.86977141103,0.95,0.49,0.05,229.616317743595,299.066360717248,3316.46799685764,0.1,0.66,0.03,317.080476174255,443.643143543153,3402.5850882772,0.96,0.94,0.08,207.894607592278,493.60826552905,3417.24684362769,0.25,0.08,0.96,240.728917176013,358.171490060548,3512.81555402714,0.78,0.08,0.96,322.053747005343,552.875759544126,3444.45784828026,0.25,0.08,0.96,329.374344164561,514.832431180352,3561.36582765156,0.78,0.08,0.96,16.938817886804,-173.436245659727,3157.43066597943,0,0,0,26.4290220299376,-196.463895222109,3182.15065704472,0.4,0.4,0.4
-12.2374295210907,-191.415837017795,3185.54794427484,0.12,0.8,1,18.6164511815245,-110.48028858344,3125.93674058817,0.56,0.9,1,96.881259157136,-119.536028425979,3198.803813492,0.56,0.9,1,80.138794040167,-71.3949230799981,3189.36332545917,0.1,0.66,0.03,-35.3895996288243,-57.4176919560928,3196.2471418725,0.85,0.07,0.09,58.7336462699392,-38.3451133219076,3271.41692874575,0.95,0.49,0.05,-130.193631251375,-9.60929484054688,3221.54488269487,0.85,0.07,0.09,-64.4887445591019,-145.792772303865,3372.88522539684,0.95,0.49,0.05,-123.745753056956,-196.335357236745,3191.83638839351,0.85,0.07,0.09,-142.954057064673,-239.34947962869,3282.39619594365,0.95,0.49,0.05,233.291116685863,302.687227501896,3320.94900687337,0.1,0.66,0.03,315.358545308874,445.024385613657,3406.06763415371,0.96,0.94,0.08,209.360222291473,490.362396602229,3417.805796673,0.25,0.08,0.96,239.079225141052,384.102741771288,3515.90479619368,0.78,0.08,0.96,323.450527254529,553.382551152015,3446.74800614913,0.25,0.08,0.96,328.405712623074,495.684527649799,3560.57395938524,0.78,0.08,0.96,13.8674649873339,-172.841747544018,3156.90324307777,0,0,0,23.4731830858218,-192.011618836999,3180.45984771767,0.4,0.4,0.4
-15.5228381168184,-183.229238169192,3188.31663553859,0.12,0.8,1,20.8408858530969,-108.505834447065,3126.37766015833,0.56,0.9,1,110.945077616779,-151.232273809893,3198.97620315025,0.56,0.9,1,83.8244365819058,-70.6271149963746,3188.92650628501,0.1,0.66,0.03,-33.0958614665955,-55.9704729738192,3196.73587377562,0.85,0.07,0.09,58.9366955009881,-41.2593349572699,3271.9650925229,0.95,0.49,0.05,-124.244454129172,2.18483006416083,3377.48664653258,0.85,0.07,0.09,-58.8033086063138,-149.343835502552,3374.04612255286,0.95,0.49,0.05,-114.327013443935,-192.66282993108,3188.48638906014,0.85,0.07,0.09,-138.007279611619,-228.981013897139,3285.49828089005,0.95,0.49,0.05,230.703919393534,303.450233656756,3320.02571378108,0.1,0.66,0.03,317.406825711626,443.41450702098,3403.17677836484,0.96,0.94,0.08,208.373662477406,492.2109052722,3418.34772497742,0.25,0.08,0.96,242.404041459753,360.176043210618,3514.925894678,0.78,0.08,0.96,323.542893544549,555.622022017838,3456.21022164551,0.25,0.08,0.96,330.749271929461,503.090734153652,3561.1235502214,0.78,0.08,0.96,15.5407808731254,-170.141871452658,3157.6151924559,0,0,0,24.1582578452372,-192.021143631354,3181.21374140721,0.4,0.4,0.4
-19.5619568193544,-189.320163597342,3189.80033234785,0.12,0.8,1,15.5222007651454,-107.402014151798,3129.88920139026,0.56,0.9,1,98.5139501517943,-120.138376238698,3203.42078552681,0.56,0.9,1,80.1107530119377,-70.1968008813723,3189.47147747338,0.1,0.66,0.03,-55.9619425546269,-60.8746769053903,3224.3535725507,0.85,0.07,0.09,56.9427885110081,-36.3170618113405,3272.49501539652,0.95,0.49,0.05,-120.185776344446,17.9549525724868,3371.27133007799,0.85,0.07,0.09,-134.635798094667,13.8031783443995,3384.66956617815,0.95,0.49,0.05,-111.930640487763,-199.093888858752,3197.76085521915,0.85,0.07,0.09,-130.717899698115,-225.117305438758,3288.06330240327,0.95,0.49,0.05,232.702978670922,305.637127457319,3321.88761687294,0.1,0.66,0.03,317.189191521696,442.756412803159,3404.1045796072,0.96,0.94,0.08,210.051457092649,491.994471623027,3415.15902234365,0.25,0.08,0.96,242.45066218138,359.243723744016,3513.90714425653,0.78,0.08,0.96,324.438957882467,555.334664560342,3457.21174476735,0.25,0.08,0.96,329.939116645427,503.299085736185,3562.05591044232,0.78,0.08,0.96,11.0008598329677,-171.869055329579,3157.00323413563,0,0,0,19.8749359864947,-191.469050049806,3179.86452337332,0.4,0.4,0.4
-22.095235815193,-194.176529803882,3193.90648314462,0.12,0.8,1,-2.84607246690595,-113.830830293672,3150.8803642632,0.56,0.9,1,99.2856268076654,-121.405946696591,3197.1313908259,0.56,0.9,1,79.1449882855972,-67.705472100931,3188.75224651077,0.1,0.66,0.03,-40.6919960323598,-51.9103106640953,3190.12771600583,0.85,0.07,0.09,55.066689358779,-35.711733324812,3271.64086980134,0.95,0.49,0.05,-126.460001904892,27.3816709905067,3379.64727680704,0.85,0.07,0.09,-133.912690186005,17.3428247207108,3383.4134836009,0.95,0.49,0.05,-101.483643210134,-157.613074179507,3194.03480841659,0.85,0.07,0.09,-146.176309364138,-232.049711187995,3286.70871052969,0.95,0.49,0.05,234.538515277637,303.90862146511,3324.78681850226,0.1,0.66,0.03,315.746103351646,443.534881955947,3407.65332855165,0.96,0.94,0.08,212.426489239211,493.349876771224,3417.67520038427,0.25,0.08,0.96,242.54747593761,359.167370695875,3515.11094677453,0.78,0.08,0.96,323.148281116071,555.521839552973,3450.65565675647,0.25,0.08,0.96,330.607064612593,504.043685236871,3561.2392112222,0.78,0.08,0.96,6.69717443388592,-172.97870071922,3157.8617165801,0,0,0,17.5381682913324,-190.595359859416,3177.93538869028,0.4,0.4,0.4
-23.0509505600829,-201.479731417917,3197.43410570068,0.12,0.8,1,-1.7017563358293,-114.035158701373,3154.17854020243,0.56,0.9,1,97.1436416728152,-120.021973293684,3199.6175358595,0.56,0.9,1,79.7777237851897,-69.1095705779059,3187.70824446178,0.1,0.66,0.03,-42.1630808939282,-48.4210084836662,3192.07636503121,0.85,0.07,0.09,58.6019922931621,-34.4054069075872,3273.6797794229,0.95,0.49,0.05,-122.189026600073,27.3309085449063,3381.00990870471,0.85,0.07,0.09,-69.9706098850946,-161.650605456645,3370.41572423535,0.95,0.49,0.05,-92.0946058537467,-157.536555191257,3196.36349612006,0.85,0.07,0.09,-150.233073592557,-230.862570911959,3289.59082117583,0.95,0.49,0.05,231.862427236153,307.27501618623,3325.450966053,0.1,0.66,0.03,317.297672180153,439.267433918099,3404.52941907738,0.96,0.94,0.08,209.63585033993,491.75682290558,3422.3315303778,0.25,0.08,0.96,243.290815227695,357.691272002042,3513.72305128372,0.78,0.08,0.96,324.222801513334,555.973324870501,3455.69085376232,0.25,0.08,0.96,331.167591096167,507.302819012761,3561.86285373463,0.78,0.08,0.96,4.7173467149606,-173.458365109383,3165.57117191957,0,0,0,15.140215391692,-193.20441440129,3177.67640778788,0.4,0.4,0.4
-26.8654850305563,-205.14702775857,3194.9015644757,0.12,0.8,1,-2.81475073695333,-112.993440506226,3155.84666473032,0.56,0.9,1,107.96699491669,-151.615663437964,3200.2540616751,0.56,0.9,1,81.0745810610265,-66.6942009301696,3184.88557150044,0.1,0.66,0.03,-38.8646174421137,-49.8917682282747,3194.98725786236,0.85,0.07,0.09,58.4541502936503,-38.5798129133913,3266.59992558484,0.95,0.49,0.05,-120.857887130885,32.3724369450255,3381.03203158936,0.85,0.07,0.09,-56.8018569477627,-193.653233122436,3371.02586608606,0.95,0.49,0.05,-92.419347780054,-155.256707788846,3201.91809028291,0.85,0.07,0.09,-155.555885975631,-228.496712726728,3288.42895761153,0.95,0.49,0.05,233.33908729253,303.839986830197,3321.54357070467,0.1,0.66,0.03,315.670116706666,444.664629356309,3408.49235666668,0.96,0.94,0.08,216.829808657736,502.04918805301,3421.42973068404,0.25,0.08,0.96,243.34463195804,358.909397654704,3511.69178296435,0.78,0.08,0.96,324.523052940657,555.420679825706,3449.03739902144,0.25,0.08,0.96,330.385599774203,509.42732104565,3561.13113403,0.78,0.08,0.96,2.50299467286377,-173.667590191354,3164.41778549109,0,0,0,12.4911770737792,-193.986879652228,3176.17893010441,0.4,0.4,0.4
-27.2142013492067,-207.985786981524,3197.14802654765,0.12,0.8,1,-5.68933168104985,-116.497393185588,3156.66394016497,0.56,0.9,1,93.3976767538307,-116.650078421542,3201.20472954462,0.56,0.9,1,79.1138304539196,-65.9357241021502,3184.97898664873,0.1,0.66,0.03,-40.2545677288935,-50.883566282245,3196.04967660798,0.85,0.07,0.09,59.2118048008774,-38.2674364326478,3267.35007239536,0.95,0.49,0.05,-117.991097961393,36.2509364161619,3380.86660287503,0.85,0.07,0.09,-65.0876367451896,-180.458644874634,3372.04071628503,0.95,0.49,0.05,-85.6391007553595,-168.689561469556,3212.07348551046,0.85,0.07,0.09,-158.616785101391,-228.992513162826,3289.12574750825,0.95,0.49,0.05,232.392140711085,304.432524217427,3320.77342511243,0.1,0.66,0.03,316.541859721161,447.004351587271,3407.03230942809,0.96,0.94,0.08,210.92609657766,492.617422235396,3422.98534557769,0.25,0.08,0.96,241.898403201026,368.322302264109,3513.35181091739,0.78,0.08,0.96,323.914303048093,552.569879657928,3448.67056173256,0.25,0.08,0.96,328.472970848261,520.541381718751,3561.51291646131,0.78,0.08,0.96,3.81965428912682,-178.595018013306,3165.65912132216,0,0,0,12.1509417107357,-193.108052970035,3173.96802136346,0.4,0.4,0.4
-23.4988287185453,-208.287203527334,3191.64663967128,0.12,0.8,1,-1.98689983776821,-110.40287455913,3150.65153927394,0.56,0.9,1,94.2349972398386,-112.18748195226,3200.78732055385,0.56,0.9,1,78.4212513834076,-61.8847629115608,3188.55715366095,0.1,0.66,0.03,-39.9655531459525,-51.6887291578949,3197.48154055947,0.85,0.07,0.09,59.8974812842279,-33.1223754682622,3270.92065439789,0.95,0.49,0.05,-115.119174142459,36.5846294836208,3382.72768247406,0.85,0.07,0.09,-68.7971158004688,-160.379633234813,3373.96115429704,0.95,0.49,0.05,-118.168433761784,-203.176347180358,3206.42300392814,0.85,0.07,0.09,-160.631911430755,-232.61150185339,3288.06488938503,0.95,0.49,0.05,233.288010098221,304.73614489753,3324.29449637313,0.1,0.66,0.03,318.649947942802,446.931357275769,3402.65115983291,0.96,0.94,0.08,209.483536202462,489.57368382167,3416.38348918047,0.25,0.08,0.96,241.261791959682,381.087503474489,3517.61831973291,0.78,0.08,0.96,323.054882117964,554.053736878471,3445.0167795781,0.25,0.08,0.96,329.657272627229,511.593358054666,3559.53121550318,0.78,0.08,0.96,5.84951686939082,-175.023006738041,3162.71782747957,0,0,0,13.6218380591081,-196.498736640057,3176.16032298262,0.4,0.4,0.4
-20.9285720172024,-212.627606408861,3197.56746844564,0.12,0.8,1,-3.41533079105433,-115.044503206161,3150.83218877894,0.56,0.9,1,112.207292639407,-147.840223155214,3199.41681711283,0.56,0.9,1,79.0117673533043,-67.0853341371528,3190.09852322251,0.1,0.66,0.03,-42.4896135710859,-52.7577727556359,3201.97349722587,0.85,0.07,0.09,56.6584745266651,-40.4243577216533,3270.78631454569,0.95,0.49,0.05,-109.699191610132,41.1428325866477,3370.8589587733,0.85,0.07,0.09,-71.1171103670673,-156.669461384703,3372.61260218643,0.95,0.49,0.05,-115.497958692008,-201.767932664378,3207.59186945601,0.85,0.07,0.09,-161.676386085486,-224.32775957197,3286.80167403238,0.95,0.49,0.05,233.107756019787,305.301588084936,3323.55465502682,0.1,0.66,0.03,316.479018856267,448.195835476526,3401.74978615082,0.96,0.94,0.08,208.421296485849,485.738413076376,3416.27773172645,0.25,0.08,0.96,244.31237123905,381.58524850667,3518.72387653983,0.78,0.08,0.96,321.863073105882,552.352191956646,3443.40750979553,0.25,0.08,0.96,330.155643373699,514.556288478291,3560.42707920527,0.78,0.08,0.96,8.54852418233818,-186.59121643742,3162.04690053812,0,0,0,15.3705373841253,-201.349932591206,3175.1009812854,0.4,0.4,0.4
-31.1450166391741,-208.221211878898,3200.85622799177,0.12,0.8,1,-4.74583044691304,-112.818469373062,3148.37686432935,0.56,0.9,1,96.2388043150234,-112.639547809495,3200.04687354456,0.56,0.9,1,78.2919232927265,-66.9804913751249,3191.11534332088,0.1,0.66,0.03,-45.2916669825449,-54.076062176842,3202.77728164783,0.85,0.07,0.09,56.6341183829447,-40.0527671795775,3270.09243649873,0.95,0.49,0.05,-112.59131069329,43.0812436933724,3384.25819503828,0.85,0.07,0.09,-68.7476772812523,-161.238660301598,3371.74948990981,0.95,0.49,0.05,-84.0713577824225,-166.651302055366,3211.50278665501,0.85,0.07,0.09,-159.692285375374,-225.177986928796,3288.0109049728,0.95,0.49,0.05,232.494424022681,306.846882971623,3323.36478814201,0.1,0.66,0.03,315.113915684311,449.624111512497,3399.00313327889,0.96,0.94,0.08,208.372695449704,486.320859015345,3417.65441431117,0.25,0.08,0.96,241.416543945088,370.486730441639,3518.36501713275,0.78,0.08,0.96,320.246924972839,552.553527686893,3443.31225756273,0.25,0.08,0.96,329.173435722125,511.178946008849,3558.45059440251,0.78,0.08,0.96,3.70182061221883,-186.075799485485,3164.16795392798,0,0,0,15.8813608203774,-199.077912494388,3176.96889305952,0.4,0.4,0.4
-21.9084390053148,-211.491537053338,3198.06779540994,0.12,0.8,1,0.585823704353405,-114.309270518757,3147.79598376307,0.56,0.9,1,95.2980610992709,-114.589196902944,3198.77030220419,0.56,0.9,1,78.999757886264,-69.5122469839188,3189.36185388251,0.1,0.66,0.03,-40.5802609469547,-53.0326323828675,3200.29398262022,0.85,0.07,0.09,59.4422114213412,-42.9372676778505,3268.18307499901,0.95,0.49,0.05,-112.605286208195,44.7953499585974,3382.46847565127,0.85,0.07,0.09,-69.6974131816784,-159.228179427773,3374.99219678691,0.95,0.49,0.05,-76.2485209462217,-164.039539019508,3205.09633589155,0.85,0.07,0.09,-159.551062221316,-228.979622250618,3288.23044156525,0.95,0.49,0.05,231.061730211047,303.021120401823,3323.70047542172,0.1,0.66,0.03,317.613687645092,446.836743651383,3397.98273545195,0.96,0.94,0.08,210.667102644503,489.325109090085,3414.04924411976,0.25,0.08,0.96,239.667472334691,369.322285891166,3516.71317950506,0.78,0.08,0.96,323.573056775398,550.342549855539,3442.12246551253,0.25,0.08,0.96,329.903799507999,510.534677657993,3559.4672255872,0.78,0.08,0.96,5.04496549256206,-179.104897698571,3163.36157476498,0,0,0,15.303828952022,-196.929945218834,3176.69003942032,0.4,0.4,0.4
-25.4706548562018,-215.517051260667,3200.94994316768,0.12,0.8,1,-0.595125311491999,-117.875705082292,3147.78270254805,0.56,0.9,1,93.7414870762751,-115.699038899121,3197.84212306795,0.56,0.9,1,78.0165934348918,-72.1821598590485,3189.56745757209,0.1,0.66,0.03,-43.4186695118093,-59.7326461706462,3199.85945227727,0.85,0.07,0.09,58.446005679733,-46.1899510527696,3270.91878018791,0.95,0.49,0.05,-119.057271799502,48.0405324107834,3383.16430845574,0.85,0.07,0.09,-67.8833331681389,-165.745258435555,3374.98398933785,0.95,0.49,0.05,-95.0724349228155,-141.09844880957,3212.69463768015,0.85,0.07,0.09,-162.32431119959,-230.870288780995,3288.26602411357,0.95,0.49,0.05,231.345809315109,302.577496231329,3320.96583330454,0.1,0.66,0.03,318.842916944661,443.947072655704,3396.74131692116,0.96,0.94,0.08,208.978483472004,487.511841039435,3416.44895689207,0.25,0.08,0.96,241.583438561639,362.426398187133,3514.27280034728,0.78,0.08,0.96,320.635954257679,551.26001518935,3443.35644631192,0.25,0.08,0.96,330.766421715402,504.309400414833,3559.08378204561,0.78,0.08,0.96,6.10446642735747,-186.029954530802,3163.33160504767,0,0,0,15.7301843059755,-200.457273210203,3177.71597063053,0.4,0.4,0.4
-26.6512759333393,-213.457781830109,3201.04339128998,0.12,0.8,1,-1.42217462287707,-117.505242181058,3149.85570830602,0.56,0.9,1,93.5081724121058,-115.39035595831,3198.92511724096,0.56,0.9,1,75.9865192736817,-69.7130885279327,3192.2228376867,0.1,0.66,0.03,-49.9252519182954,-54.9694772198325,3236.58722159757,0.85,0.07,0.09,59.9576974501206,-45.5667248530984,3274.68175832027,0.95,0.49,0.05,-120.212773583811,44.4981463395403,3384.4138965388,0.85,0.07,0.09,-67.5787925716977,-160.177165756868,3377.14974843016,0.95,0.49,0.05,-76.0418094925166,-159.9496632353,3205.5614906334,0.85,0.07,0.09,-163.166457621331,-227.581308423958,3287.92477419147,0.95,0.49,0.05,229.375383673088,303.555746475167,3321.71477185213,0.1,0.66,0.03,316.944720889184,441.7303944358,3398.13194887462,0.96,0.94,0.08,209.65542681092,488.449648518499,3419.22152156922,0.25,0.08,0.96,241.273042565137,357.48102733554,3514.29725525426,0.78,0.08,0.96,319.205111710063,550.650704489239,3443.33364508296,0.25,0.08,0.96,331.408063903711,501.707447891943,3560.98577241982,0.78,0.08,0.96,5.69656780737796,-185.438998113231,3164.69039889849,0,0,0,14.9799113120244,-199.348379450034,3178.61030119243,0.4,0.4,0.4
-29.7493130481732,-209.649284801269,3198.48757653183,0.12,0.8,1,1.22277959394514,-120.487207884065,3146.67774764393,0.56,0.9,1,92.7480231187812,-118.178303967932,3197.73250194289,0.56,0.9,1,78.0613405252208,-75.0095301276059,3192.92741896387,0.1,0.66,0.03,-51.7964772528682,-57.2346029835914,3239.18886782694,0.85,0.07,0.09,61.1709197512241,-47.3058236505447,3274.6332209124,0.95,0.49,0.05,-115.345734175572,40.4693854593725,3383.07679786156,0.85,0.07,0.09,-71.3237359337371,-158.05317067726,3376.39559543825,0.95,0.49,0.05,-81.3217018011162,-146.770151466474,3203.74475092581,0.85,0.07,0.09,-164.336326095926,-229.562286651256,3286.55116192769,0.95,0.49,0.05,229.606375147345,303.334921261579,3322.48724306217,0.1,0.66,0.03,319.77248411223,441.936882581227,3397.17760656603,0.96,0.94,0.08,213.551026447835,495.088006130621,3416.45038492882,0.25,0.08,0.96,240.820224747527,359.110133878499,3514.14973728352,0.78,0.08,0.96,322.149750490181,551.164516260184,3444.14621278583,0.25,0.08,0.96,329.743814378747,498.908631540498,3561.24130607167,0.78,0.08,0.96,5.04168663456399,-187.581634672695,3162.37421550574,0,0,0,12.8217780329951,-198.407263724214,3175.95237642201,0.4,0.4,0.4
-28.6529628596369,-210.442246264675,3196.84817237219,0.12,0.8,1,1.88465717711006,-123.928021473885,3145.81348149899,0.56,0.9,1,93.3720252781249,-119.570715944854,3199.84516908205,0.56,0.9,1,79.3016174431942,-78.7845902153853,3191.78729384732,0.1,0.66,0.03,-53.1411084783622,-64.0502587100162,3237.40380994866,0.85,0.07,0.09,57.7842449858787,-40.6995193474317,3271.11895232787,0.95,0.49,0.05,-115.845901496007,47.0206001884409,3379.60617428109,0.85,0.07,0.09,-71.9548218847794,-156.525189682336,3373.92218049909,0.95,0.49,0.05,-92.0285371231257,-134.17994041524,3203.7341436849,0.85,0.07,0.09,-164.668357564147,-227.870560857263,3284.40959151323,0.95,0.49,0.05,233.151131315302,301.212902588214,3320.35574097211,0.1,0.66,0.03,319.164912271805,443.136105324188,3398.80060428195,0.96,0.94,0.08,208.498259082716,491.945877976831,3416.68355334997,0.25,0.08,0.96,240.774613621312,359.005308570113,3515.73101113146,0.78,0.08,0.96,322.508975246498,554.13941209159,3442.37931054586,0.25,0.08,0.96,330.308046603138,494.473146535096,3560.9188246208,0.78,0.08,0.96,5.91221859513555,-187.189971935466,3163.58155126679,0,0,0,14.964985702564,-201.364304614042,3178.37588829872,0.4,0.4,0.4
-30.909970702621,-213.189916025825,3200.21829631701,0.12,0.8,1,0.607575621078709,-122.922781119503,3147.1158520617,0.56,0.9,1,93.5880677143026,-118.961276512256,3201.35919536267,0.56,0.9,1,77.6003895088763,-74.7672035644338,3193.30661500103,0.1,0.66,0.03,-50.5717022664994,-65.7338043799726,3236.32108046211,0.85,0.07,0.09,60.3687390615084,-47.5191246522019,3275.82570153389,0.95,0.49,0.05,-112.45702699609,38.6750946170614,3381.37878638441,0.85,0.07,0.09,-72.4316238305762,-156.265978374961,3377.02193465139,0.95,0.49,0.05,-72.5483847165658,-164.431722806029,3203.48650952029,0.85,0.07,0.09,-165.318761325676,-226.141451071398,3283.87250434142,0.95,0.49,0.05,230.22557990997,301.800815472399,3319.41127163096,0.1,0.66,0.03,316.133173379177,444.147975946265,3398.69792342739,0.96,0.94,0.08,208.386097742749,491.403541164642,3419.61177913252,0.25,0.08,0.96,240.481885096982,358.949116629328,3517.59669069721,0.78,0.08,0.96,321.644752296216,553.093836135791,3442.38769106067,0.25,0.08,0.96,330.636270040601,491.797617036387,3559.96896283378,0.78,0.08,0.96,4.40919072585271,-190.458578025105,3164.43097909358,0,0,0,13.458685158522,-202.709428601403,3179.93494460549,0.4,0.4,0.4
-24.754087553543,-214.351743049005,3196.07348434117,0.12,0.8,1,2.01280741809908,-123.976823543847,3148.77466177063,0.56,0.9,1,95.0754198665954,-118.348064610345,3201.0159949988,0.56,0.9,1,79.7455800573615,-77.0110591886464,3194.28446339579,0.1,0.66,0.03,-42.5548005184284,-61.2850707882914,3194.96884202858,0.85,0.07,0.09,59.3740705408593,-51.0603119034759,3273.22908660192,0.95,0.49,0.05,-131.777196345747,28.538946212994,3243.84859985773,0.85,0.07,0.09,-72.1084712760886,-153.465020917359,3376.71280872549,0.95,0.49,0.05,-72.9010260557321,-164.008339628265,3206.02479857169,0.85,0.07,0.09,-165.354420434149,-223.63370343599,3284.21357023854,0.95,0.49,0.05,232.255906512379,302.273015478987,3323.14137784309,0.1,0.66,0.03,317.274635678518,444.593864502093,3398.71566771447,0.96,0.94,0.08,209.152669119995,492.593428100514,3420.20772682015,0.25,0.08,0.96,239.175506126525,381.397162487803,3518.9519668408,0.78,0.08,0.96,324.123203335913,556.315558805537,3454.73105815712,0.25,0.08,0.96,331.404549609143,497.285922070861,3561.3951795349,0.78,0.08,0.96,7.9444889454206,-191.847835991924,3165.03029876744,0,0,0,14.3172515408737,-204.485950786201,3180.86944373707,0.4,0.4,0.4
-24.261288515633,-210.523729709236,3195.89061155148,0.12,0.8,1,3.07094156848941,-123.693842834962,3147.786437209,0.56,0.9,1,91.5424002712986,-119.885869932921,3197.85491998372,0.56,0.9,1,82.2464410820024,-81.118484077267,3193.86875971744,0.1,0.66,0.03,-48.0957322410096,-66.8734359049247,3229.63786115659,0.85,0.07,0.09,60.7687897778615,-58.7498065197841,3272.11264149169,0.95,0.49,0.05,-130.92113896753,21.8081299044391,3243.20803850627,0.85,0.07,0.09,-70.7540752370192,-158.695830806429,3371.88807508057,0.95,0.49,0.05,-75.2765900002026,-164.777073841219,3211.436263498,0.85,0.07,0.09,-167.029455694313,-225.128647076009,3283.0265729451,0.95,0.49,0.05,231.652910639429,301.792217794788,3324.11694645009,0.1,0.66,0.03,319.007522967806,438.856085572152,3398.89676504706,0.96,0.94,0.08,212.326807938544,491.661115937289,3419.47760774653,0.25,0.08,0.96,241.910387332626,361.063493413917,3517.63213663932,0.78,0.08,0.96,322.260901915097,549.330957277129,3444.0589799912,0.25,0.08,0.96,331.483136792226,494.678550933505,3559.76378379578,0.78,0.08,0.96,7.00673518041129,-192.173350799289,3164.4259012995,0,0,0,14.1826385802747,-203.588496556642,3179.61798631831,0.4,0.4,0.4
